"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Superintendência / RS","810645/2013","Requerimento de Registro de Extração","Registro de Extração","87.613.071/0001-48","Prefeitura Municipal de Santo Ângelo","SANTO ÂNGELO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810645/2018","Requerimento de Registro de Extração","Registro de Extração","01.609.404/0001-40","Prefeitura Municipal de Dilermando de Aguiar","DILERMANDO DE AGUIAR - RS","BASALTO, BASALTO","Brita, Revestimento","Sim"
"Superintendência / RS","810646/2013","Requerimento de Registro de Extração","Registro de Extração","87.613.071/0001-48","Prefeitura Municipal de Santo Ângelo","SANTO ÂNGELO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810648/2009","Requerimento de Registro de Extração","Registro de Extração","87.860.763/0001-90","Município de Salvador do Sul","SALVADOR DO SUL - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810653/2009","Requerimento de Registro de Extração","Registro de Extração","01.612.292/0001-86","Município de Benjamin Constant do Sul","BENJAMIN CONSTANT DO SUL - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810653/2017","Requerimento de Registro de Extração","Registro de Extração","88.363.189/0001-28","Prefeitura Municipal de Triunfo","TRIUNFO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810655/2017","Requerimento de Registro de Extração","Registro de Extração","87.612.982/0001-50","Município de Roque Gonzales","ROQUE GONZALES - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810656/2009","Requerimento de Registro de Extração","Registro de Extração","87.711.503/0001-53","MUNICÍPIO DE RONDA ALTA","RONDA ALTA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810656/2013","Requerimento de Registro de Extração","Registro de Extração","88.546.890/0001-82","Prefeitura Municipal de Santa Rosa","SANTA ROSA - RS","BASALTO, SAIBRO","Brita, Construção civil","Sim"
"Superintendência / RS","810656/2017","Requerimento de Registro de Extração","Registro de Extração","87.612.982/0001-50","Município de Roque Gonzales","ROQUE GONZALES - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810656/2018","Requerimento de Registro de Extração","Registro de Extração","87.612.834/0001-36","Horizontina Prefeitura","HORIZONTINA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810657/2009","Requerimento de Registro de Extração","Registro de Extração","87.711.503/0001-53","MUNICÍPIO DE RONDA ALTA","RONDA ALTA - RS","BASALTO","Revestimento","Sim"
"Superintendência / RS","810657/2018","Requerimento de Registro de Extração","Registro de Extração","87.612.834/0001-36","Horizontina Prefeitura","HORIZONTINA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810658/2017","Requerimento de Registro de Extração","Registro de Extração","88.370.879/0001-04","Prefeitura Municipal de São Sebastião do Caí","SÃO SEBASTIÃO DO CAÍ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810659/2017","Requerimento de Registro de Extração","Registro de Extração","91.693.333/0001-07","Município de Poço das Antas","POÇO DAS ANTAS - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810659/2018","Requerimento de Registro de Extração","Registro de Extração","91.984.492/0001-52","PREFEITURA MUNICIPAL DE SÃO VENDELINO","SÃO VENDELINO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810660/2017","Requerimento de Registro de Extração","Registro de Extração","92.453.802/0001-75","Prefeitura Municipal de Aurea","ÁUREA - RS","CASCALHO","Construção civil","Sim"
"Superintendência / RS","810661/2012","Requerimento de Registro de Extração","Registro de Extração","88.370.879/0001-04","Prefeitura Municipal de São Sebastião do Caí","SÃO SEBASTIÃO DO CAÍ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810661/2017","Requerimento de Registro de Extração","Registro de Extração","93.539.153/0001-92","Prefeitura Municipal de Barra do Rio Azul","BARRA DO RIO AZUL - RS","BASALTO, CASCALHO","Brita, Construção civil","Sim"
"Superintendência / RS","810662/2017","Requerimento de Registro de Extração","Registro de Extração","87.530.978/0001-43","Prefeitura Municipal de Cachoeira do Sul","CACHOEIRA DO SUL - RS","CASCALHO","Brita","Sim"
"Superintendência / RS","810662/2018","Requerimento de Registro de Extração","Registro de Extração","88.604.897/0001-03","Município de Cacequi","CACEQUI - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810663/2012","Requerimento de Registro de Extração","Registro de Extração","04.213.870/0001-08","Prefeitura Municipal de Pinhal da Serra","PINHAL DA SERRA - RS","BASALTO","Brita","Sim"
"Superintendência / RS","810664/2012","Requerimento de Registro de Extração","Registro de Extração","94.577.574/0001-70","Prefeitura Municipal de Vale do Sol","VALE DO SOL - RS","BASALTO","Revestimento","Sim"
"Superintendência / RS","810665/2012","Requerimento de Registro de Extração","Registro de Extração","94.577.574/0001-70","Prefeitura Municipal de Vale do Sol","VALE DO SOL - RS","BASALTO","Revestimento","Sim"
"Superintendência / RS","810666/2012","Requerimento de Registro de Extração","Registro de Extração","94.577.574/0001-70","Prefeitura Municipal de Vale do Sol","VALE DO SOL - RS","BASALTO","Revestimento","Sim"
"Superintendência / RS","810668/2013","Requerimento de Registro de Extração","Registro de Extração","01.607.619/0001-21","Municipio de Marques de Souza","MARQUES DE SOUZA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810670/2018","Requerimento de Registro de Extração","Registro de Extração","01.613.360/0001-21","Prefeitura Municipal de Doutor Ricardo","ANTA GORDA - RS, DOUTOR RICARDO - RS","BASALTO","Brita","Sim"
"Superintendência / RS","810673/2012","Requerimento de Registro de Extração","Registro de Extração","92.451.152/0001-29","Município de Pontão","PONTÃO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810674/2012","Requerimento de Registro de Extração","Registro de Extração","92.451.152/0001-29","Município de Pontão","PONTÃO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810674/2015","Requerimento de Registro de Extração","Registro de Extração","93.235.943/0001-84","Município de Maratá","MARATÁ - RS","DIABÁSIO, SAIBRO","Brita, Construção civil","Sim"
"Superintendência / RS","810675/2012","Requerimento de Registro de Extração","Registro de Extração","92.451.152/0001-29","Município de Pontão","PONTÃO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810678/2012","Requerimento de Registro de Extração","Registro de Extração","91.984.492/0001-52","PREFEITURA MUNICIPAL DE SÃO VENDELINO","SÃO VENDELINO - RS","CASCALHO, CASCALHO","Brita, Construção civil","Sim"
"Superintendência / RS","810682/2014","Requerimento de Registro de Extração","Registro de Extração","01.602.022/0001-94","Município de Boa Vista do Sul","BOA VISTA DO SUL - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810693/2013","Requerimento de Registro de Extração","Registro de Extração","93.235.943/0001-84","Município de Maratá","MARATÁ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810694/2008","Requerimento de Registro de Extração","Registro de Extração","94.706.124/0001-30","Travesseiro Prefeitura","TRAVESSEIRO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810694/2012","Requerimento de Registro de Extração","Registro de Extração","93.235.950/0001-86","Município de Pareci Novo","PARECI NOVO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810694/2014","Requerimento de Registro de Extração","Registro de Extração","88.073.291/0001-99","Prefeitura Municipal de Bagé","BAGÉ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810694/2017","Requerimento de Registro de Extração","Registro de Extração","92.451.038/0001-07","Prefeitura Municipal de Mormaço","MORMAÇO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810695/2008","Requerimento de Registro de Extração","Registro de Extração","94.706.124/0001-30","Travesseiro Prefeitura","TRAVESSEIRO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810695/2016","Requerimento de Registro de Extração","Registro de Extração","91.995.373/0001-03","Prefeitura Municipal de Santa Maria do Herval","SANTA MARIA DO HERVAL - RS","BASALTO, BASALTO, SAIBRO","Brita, Construção civil, Pedra de talhe","Sim"
"Superintendência / RS","810697/2014","Requerimento de Registro de Extração","Registro de Extração","04.217.860/0001-32","Prefeitura Municipal de Coqueiro Baixo ","COQUEIRO BAIXO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810698/2014","Requerimento de Registro de Extração","Registro de Extração","04.217.860/0001-32","Prefeitura Municipal de Coqueiro Baixo ","COQUEIRO BAIXO - RS","BASALTO, SAIBRO","Brita, Construção civil","Sim"
"Superintendência / RS","810699/2010","Requerimento de Registro de Extração","Registro de Extração","88.696.810/0001-75","Prefeitura Municipal de Camaquã","CAMAQUÃ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810699/2016","Requerimento de Registro de Extração","Registro de Extração","88.821.079/0001-62","Municipio de Rio Pardo","RIO PARDO - RS","BASALTO","Brita","Sim"
"Superintendência / RS","810700/2010","Requerimento de Registro de Extração","Registro de Extração","88.696.810/0001-75","Prefeitura Municipal de Camaquã","CAMAQUÃ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810700/2013","Requerimento de Registro de Extração","Registro de Extração","94.706.132/0001-87","Prefeitura Municipal de Capitão","CAPITÃO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810700/2016","Requerimento de Registro de Extração","Registro de Extração","04.203.896/0001-67","Prefeitura Municipal de Rolador","ROLADOR - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810700/2018","Requerimento de Registro de Extração","Registro de Extração","87.838.330/0001-39","Prefeitura Municipal de Feliz","FELIZ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810702/2018","Requerimento de Registro de Extração","Registro de Extração","92.454.800/0001-09","Prefeitura Municipal de Progresso","PROGRESSO - RS","BASALTO","Brita","Sim"
"Superintendência / RS","810703/2017","Requerimento de Registro de Extração","Registro de Extração","88.768.080/0001-70","Prefeitura Municipal de São Gabriel","SÃO GABRIEL - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810704/2013","Requerimento de Registro de Extração","Registro de Extração","94.704.277/0001-49","Municipio de Lagoa dos Tres Cantos","LAGOA DOS TRÊS CANTOS - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810705/2015","Requerimento de Registro de Extração","Registro de Extração","04.215.918/0001-09","Prefeitura Municipal de Lagoa Bonita do Sul","LAGOA BONITA DO SUL - RS","AREIA","Construção civil","Sim"
"Superintendência / RS","810705/2017","Requerimento de Registro de Extração","Registro de Extração","87.613.014/0001-69","MUNICÍPIO DE BOSSOROCA ","BOSSOROCA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810706/2017","Requerimento de Registro de Extração","Registro de Extração","87.613.014/0001-69","MUNICÍPIO DE BOSSOROCA ","BOSSOROCA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810708/2015","Requerimento de Registro de Extração","Registro de Extração","87.613.089/0001-40","Município de Tenente Portela","TENENTE PORTELA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810708/2017","Requerimento de Registro de Extração","Registro de Extração","01.613.119/0001-00","Municipio de Unistalda","UNISTALDA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810709/2017","Requerimento de Registro de Extração","Registro de Extração","04.213.779/0001-84","Prefeitura Municipal Decapão do Cipó","CAPÃO DO CIPÓ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810711/2017","Requerimento de Registro de Extração","Registro de Extração","87.613.048/0001-53","Município de Giruá","GIRUÁ - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810711/2018","Requerimento de Registro de Extração","Registro de Extração","88.379.763/0001-36","Prefeitura Municipal de Igrejinha","IGREJINHA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810717/2018","Requerimento de Registro de Extração","Registro de Extração","04.217.860/0001-32","Prefeitura Municipal de Coqueiro Baixo ","COQUEIRO BAIXO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810719/2013","Requerimento de Registro de Extração","Registro de Extração","92.453.802/0001-75","Prefeitura Municipal de Aurea","ÁUREA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810719/2018","Requerimento de Registro de Extração","Registro de Extração","94.706.124/0001-30","Travesseiro Prefeitura","TRAVESSEIRO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810720/2013","Requerimento de Registro de Extração","Registro de Extração","92.453.802/0001-75","Prefeitura Municipal de Aurea","ÁUREA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810721/2009","Requerimento de Registro de Extração","Registro de Extração","92.465.210/0001-73","Municipio de Doutor Mauricio Cardoso Prefeitura Municipal","DOUTOR MAURÍCIO CARDOSO - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810721/2013","Requerimento de Registro de Extração","Registro de Extração","92.453.802/0001-75","Prefeitura Municipal de Aurea","ÁUREA - RS","SAIBRO","Construção civil","Sim"
"Superintendência / RS","810725/2017","Requerimento de Registro de Extração","Registro de Extração","91.574.764/0001-46","Prefeitura Municipal de Quinze de Novembro","QUINZE DE NOVEMBRO - RS","SAIBRO","Construção civil","Sim"
